ts_code,name,trade_date,asof_time,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,recent_deepdrop_rebound_total,recent_deepdrop_rebound_yesterday,recent_deepdrop_rebound_daybefore,bonus_points,score,reason
301680.SZ,C固德电,20260312,10:47,124.1,121.0,-2.4979854955680856,123.6,-0.4029008863819501,10:02,32,130.0,4.754230459307015,1.6,1.0,1.0,1.92,6.674230459307015,前30分钟回撤-2.50%，随后站上开盘价并稳住
601898.SH,中煤能源,20260312,10:47,18.36,18.02,-1.851851851851851,18.34,-0.10893246187363603,10:00,30,19.33,5.283224400871454,0.0,0.0,0.0,0.0,5.283224400871454,前30分钟回撤-1.85%，随后站上开盘价并稳住
600135.SH,乐凯胶片,20260312,10:47,10.89,10.73,-1.4692378328741977,10.86,-0.2754820936639223,10:01,31,11.36,4.3158861340679415,0.6,0.0,1.0,0.72,5.035886134067941,前30分钟回撤-1.47%，随后站上开盘价并稳住
002631.SZ,德尔未来,20260312,10:47,7.46,7.32,-1.8766756032171539,7.37,-1.2064343163538855,10:12,42,7.83,4.959785522788205,0.0,0.0,0.0,0.0,4.959785522788205,前30分钟回撤-1.88%，随后站上开盘价并稳住
600375.SH,汉马科技,20260312,10:47,5.47,5.44,-0.5484460694698238,5.46,-0.18281535648994127,10:01,31,5.74,4.936014625228528,0.0,0.0,0.0,0.0,4.936014625228528,前30分钟回撤-0.55%，随后站上开盘价并稳住
002298.SZ,中电鑫龙,20260312,10:47,12.69,12.55,-1.1032308904649235,12.66,-0.23640661938533775,10:02,32,13.02,2.6004728132387713,1.6,1.0,1.0,1.92,4.520472813238771,前30分钟回撤-1.10%，随后站上开盘价并稳住
600256.SH,广汇能源,20260312,10:47,7.31,7.18,-1.7783857729138153,7.3,-0.1367989056087522,10:00,30,7.63,4.3775649794801685,0.0,0.0,0.0,0.0,4.3775649794801685,前30分钟回撤-1.78%，随后站上开盘价并稳住
002258.SZ,利尔化学,20260312,10:47,16.4,15.87,-3.2317073170731674,16.16,-1.463414634146332,10:14,44,17.09,4.207317073170739,0.0,0.0,0.0,0.0,4.207317073170739,前30分钟回撤-3.23%，随后站上开盘价并稳住
002361.SZ,神剑股份,20260312,10:47,13.34,13.09,-1.8740629685157422,13.31,-0.22488755622188428,10:00,30,13.73,2.923538230884562,1.0,1.0,0.0,1.2,4.123538230884562,前30分钟回撤-1.87%，随后站上开盘价并稳住
603079.SH,圣达生物,20260312,10:47,17.92,17.74,-1.0044642857143038,17.87,-0.2790178571428611,10:00,30,18.64,4.017857142857136,0.0,0.0,0.0,0.0,4.017857142857136,前30分钟回撤-1.00%，随后站上开盘价并稳住
000968.SZ,蓝焰控股,20260312,10:47,9.71,9.42,-2.9866117404737476,9.7,-0.10298661174048983,10:00,30,10.09,3.9134912461379914,0.0,0.0,0.0,0.0,3.9134912461379914,前30分钟回撤-2.99%，随后站上开盘价并稳住
688063.SH,派能科技,20260312,10:47,73.98,73.4,-0.783995674506621,73.44,-0.7299270072992785,10:05,35,76.87,3.9064612057312793,0.0,0.0,0.0,0.0,3.9064612057312793,前30分钟回撤-0.78%，随后站上开盘价并稳住
002490.SZ,山东墨龙,20260312,10:47,12.13,11.52,-5.028854080791436,11.84,-2.390766694146751,10:38,68,12.37,1.9785655399834992,1.6,1.0,1.0,1.92,3.8985655399834993,前30分钟回撤-5.03%，随后站上开盘价并稳住
600623.SH,华谊集团,20260312,10:47,11.64,11.35,-2.491408934707912,11.56,-0.6872852233676982,10:06,36,12.07,3.6941580756013717,0.0,0.0,0.0,0.0,3.6941580756013717,前30分钟回撤-2.49%，随后站上开盘价并稳住
002549.SZ,凯美特气,20260312,10:47,20.27,20.1,-0.8386778490379782,20.12,-0.7400098667982169,10:13,43,20.93,3.2560434139121868,0.0,0.0,0.0,0.0,3.2560434139121868,前30分钟回撤-0.84%，随后站上开盘价并稳住
601001.SH,晋控煤业,20260312,10:47,17.75,17.01,-4.169014084507033,17.53,-1.2394366197183033,10:06,36,18.32,3.2112676056338043,0.0,0.0,0.0,0.0,3.2112676056338043,前30分钟回撤-4.17%，随后站上开盘价并稳住
301358.SZ,湖南裕能,20260312,10:47,71.6,70.84,-1.061452513966468,70.88,-1.0055865921787694,10:07,37,73.34,2.4301675977653763,0.6,0.0,1.0,0.72,3.1501675977653765,前30分钟回撤-1.06%，随后站上开盘价并稳住
300164.SZ,通源石油,20260312,10:47,20.7,19.44,-6.086956521739121,20.0,-3.3816425120772915,10:38,68,21.18,2.3188405797101472,0.6,0.0,1.0,0.72,3.038840579710147,前30分钟回撤-6.09%，随后站上开盘价并稳住
601225.SH,陕西煤业,20260312,10:47,25.73,25.31,-1.632335794792078,25.68,-0.19432568985620174,10:00,30,26.48,2.9148853478429846,0.0,0.0,0.0,0.0,2.9148853478429846,前30分钟回撤-1.63%，随后站上开盘价并稳住
002857.SZ,三晖电气,20260312,10:47,25.32,24.95,-1.461295418641394,25.12,-0.7898894154818297,10:26,56,26.05,2.88309636650869,0.0,0.0,0.0,0.0,2.88309636650869,前30分钟回撤-1.46%，随后站上开盘价并稳住
002019.SZ,亿帆医药,20260312,10:47,13.47,13.4,-0.5196733481811454,13.43,-0.29695619896066017,10:01,31,13.84,2.746844840386037,0.0,0.0,0.0,0.0,2.746844840386037,前30分钟回撤-0.52%，随后站上开盘价并稳住
300082.SZ,奥克股份,20260312,10:47,10.6,10.3,-2.830188679245273,10.38,-2.075471698113197,10:08,38,10.89,2.7358490566037825,0.0,0.0,0.0,0.0,2.7358490566037825,前30分钟回撤-2.83%，随后站上开盘价并稳住
000505.SZ,京粮控股,20260312,10:47,7.2,7.09,-1.5277777777777823,7.12,-1.111111111111112,10:33,63,7.38,2.499999999999996,0.0,0.0,0.0,0.0,2.499999999999996,前30分钟回撤-1.53%，随后站上开盘价并稳住
688268.SH,华特气体,20260312,10:47,70.53,69.69,-1.1909825606125102,69.95,-0.8223451013752988,10:12,42,72.27,2.4670353041258966,0.0,0.0,0.0,0.0,2.4670353041258966,前30分钟回撤-1.19%，随后站上开盘价并稳住
002961.SZ,瑞达期货,20260312,10:47,26.83,26.61,-0.819977636973533,26.77,-0.22363026462914173,10:02,32,27.48,2.422661200149095,0.0,0.0,0.0,0.0,2.422661200149095,前30分钟回撤-0.82%，随后站上开盘价并稳住
600596.SH,新安股份,20260312,10:47,13.21,12.97,-1.8168054504163527,13.2,-0.07570022710069313,10:00,30,13.53,2.4224072672217902,0.0,0.0,0.0,0.0,2.4224072672217902,前30分钟回撤-1.82%，随后站上开盘价并稳住
688032.SH,禾迈股份,20260312,10:47,118.93,116.73,-1.849827629698144,116.92,-1.6900697889514882,10:05,35,121.78,2.3963676111998606,0.0,0.0,0.0,0.0,2.3963676111998606,前30分钟回撤-1.85%，随后站上开盘价并稳住
002971.SZ,和远气体,20260312,10:47,31.37,30.94,-1.3707363723302508,31.02,-1.115715651896721,10:14,44,32.11,2.3589416640101954,0.0,0.0,0.0,0.0,2.3589416640101954,前30分钟回撤-1.37%，随后站上开盘价并稳住
688166.SH,博瑞医药,20260312,10:47,42.77,42.1,-1.5665185877951873,42.58,-0.44423661444939166,10:01,31,43.77,2.338087444470423,0.0,0.0,0.0,0.0,2.338087444470423,前30分钟回撤-1.57%，随后站上开盘价并稳住
300072.SZ,海新能科,20260312,10:47,5.6,5.42,-3.214285714285709,5.47,-2.32142857142857,10:02,32,5.73,2.3214285714285854,0.0,0.0,0.0,0.0,2.3214285714285854,前30分钟回撤-3.21%，随后站上开盘价并稳住
600333.SH,长春燃气,20260312,10:47,5.77,5.73,-0.6932409012131568,5.76,-0.1733102253032892,10:03,33,5.9,2.253032928942821,0.0,0.0,0.0,0.0,2.253032928942821,前30分钟回撤-0.69%，随后站上开盘价并稳住
603992.SH,松霖科技,20260312,10:47,29.3,29.01,-0.9897610921501676,29.21,-0.30716723549488006,10:01,31,29.96,2.2525597269624575,0.0,0.0,0.0,0.0,2.2525597269624575,前30分钟回撤-0.99%，随后站上开盘价并稳住
603679.SH,华体科技,20260312,10:47,15.38,15.25,-0.8452535760728269,15.34,-0.2600780234070281,10:01,31,15.7,2.0806241872561673,0.0,0.0,0.0,0.0,2.0806241872561673,前30分钟回撤-0.85%，随后站上开盘价并稳住
601952.SH,苏垦农发,20260312,10:47,10.55,10.28,-2.55924170616115,10.36,-1.8009478672985901,10:30,60,10.76,1.990521327014209,0.0,0.0,0.0,0.0,1.990521327014209,前30分钟回撤-2.56%，随后站上开盘价并稳住
605077.SH,华康股份,20260312,10:47,16.26,16.1,-0.9840098400984018,16.23,-0.18450184501845715,10:01,31,16.58,1.9680196801967815,0.0,0.0,0.0,0.0,1.9680196801967815,前30分钟回撤-0.98%，随后站上开盘价并稳住
301030.SZ,仕净科技,20260312,10:47,12.3,12.13,-1.3821138211382107,12.18,-0.975609756097569,10:14,44,12.54,1.951219512195109,0.0,0.0,0.0,0.0,1.951219512195109,前30分钟回撤-1.38%，随后站上开盘价并稳住
002311.SZ,海大集团,20260312,10:47,55.08,54.06,-1.8518518518518448,54.42,-1.1982570806100157,10:13,43,56.14,1.9244734931009484,0.0,0.0,0.0,0.0,1.9244734931009484,前30分钟回撤-1.85%，随后站上开盘价并稳住
300119.SZ,瑞普生物,20260312,10:47,19.32,19.16,-0.828157349896481,19.2,-0.6211180124223654,10:17,47,19.68,1.8633540372670776,0.0,0.0,0.0,0.0,1.8633540372670776,前30分钟回撤-0.83%，随后站上开盘价并稳住
002430.SZ,杭氧股份,20260312,10:47,30.29,29.65,-2.112908550676793,29.69,-1.9808517662594844,10:31,61,30.85,1.8487949818421996,0.0,0.0,0.0,0.0,1.8487949818421996,前30分钟回撤-2.11%，随后站上开盘价并稳住
300761.SZ,立华股份,20260312,10:47,22.0,21.72,-1.272727272727278,21.98,-0.09090909090908897,10:02,32,22.4,1.818181818181812,0.0,0.0,0.0,0.0,1.818181818181812,前30分钟回撤-1.27%，随后站上开盘价并稳住
688563.SH,航材股份,20260312,10:47,66.3,66.02,-0.42232277526395345,66.1,-0.30165912518854127,10:09,39,67.5,1.809954751131226,0.0,0.0,0.0,0.0,1.809954751131226,前30分钟回撤-0.42%，随后站上开盘价并稳住
603737.SH,三棵树,20260312,10:47,48.38,47.35,-2.1289789169078155,48.11,-0.5580818520049671,10:07,37,49.25,1.7982637453493124,0.0,0.0,0.0,0.0,1.7982637453493124,前30分钟回撤-2.13%，随后站上开盘价并稳住
688383.SH,新益昌,20260312,10:47,74.77,73.0,-2.367259596094685,74.62,-0.20061522000801324,10:00,30,76.11,1.792162632071691,0.0,0.0,0.0,0.0,1.792162632071691,前30分钟回撤-2.37%，随后站上开盘价并稳住
600598.SH,北大荒,20260312,10:47,17.5,17.13,-2.11428571428572,17.24,-1.4857142857142946,10:35,65,17.79,1.6571428571428521,0.0,0.0,0.0,0.0,1.6571428571428521,前30分钟回撤-2.11%，随后站上开盘价并稳住
688639.SH,华恒生物,20260312,10:47,34.37,33.96,-1.1929007855688,33.96,-1.1929007855688,10:17,47,34.92,1.600232761128904,0.0,0.0,0.0,0.0,1.600232761128904,前30分钟回撤-1.19%，随后站上开盘价并稳住
603363.SH,傲农生物,20260312,10:47,4.4,4.35,-1.1363636363636525,4.36,-0.9090909090909097,10:09,39,4.47,1.5909090909090773,0.0,0.0,0.0,0.0,1.5909090909090773,前30分钟回撤-1.14%，随后站上开盘价并稳住
600873.SH,梅花生物,20260312,10:47,12.6,12.44,-1.269841269841271,12.55,-0.39682539682538837,10:13,43,12.8,1.5873015873015959,0.0,0.0,0.0,0.0,1.5873015873015959,前30分钟回撤-1.27%，随后站上开盘价并稳住
603139.SH,康惠股份,20260312,10:47,27.9,27.36,-1.9354838709677389,27.56,-1.2186379928315407,10:16,46,28.34,1.5770609318996462,0.0,0.0,0.0,0.0,1.5770609318996462,前30分钟回撤-1.94%，随后站上开盘价并稳住
002567.SZ,唐人神,20260312,10:47,4.45,4.4,-1.1235955056179736,4.42,-0.674157303370792,10:17,47,4.52,1.5730337078651548,0.0,0.0,0.0,0.0,1.5730337078651548,前30分钟回撤-1.12%，随后站上开盘价并稳住
300438.SZ,鹏辉能源,20260312,10:47,56.67,55.87,-1.4116816657843732,55.89,-1.3763896241397584,10:04,34,57.54,1.5352038115404931,0.0,0.0,0.0,0.0,1.5352038115404931,前30分钟回撤-1.41%，随后站上开盘价并稳住
002959.SZ,小熊电器,20260312,10:47,44.4,44.08,-0.7207207207207215,44.2,-0.4504504504504409,10:07,37,45.07,1.509009009009013,0.0,0.0,0.0,0.0,1.509009009009013,前30分钟回撤-0.72%，随后站上开盘价并稳住
002714.SZ,牧原股份,20260312,10:47,49.5,49.0,-1.0101010101010102,49.17,-0.6666666666666632,10:04,34,50.24,1.494949494949499,0.0,0.0,0.0,0.0,1.494949494949499,前30分钟回撤-1.01%，随后站上开盘价并稳住
600803.SH,新奥股份,20260312,10:47,21.64,21.32,-1.478743068391868,21.48,-0.739371534195934,10:12,42,21.96,1.478743068391868,0.0,0.0,0.0,0.0,1.478743068391868,前30分钟回撤-1.48%，随后站上开盘价并稳住
002100.SZ,天康生物,20260312,10:47,7.72,7.61,-1.4248704663212364,7.7,-0.25906735751294785,10:01,31,7.83,1.4248704663212477,0.0,0.0,0.0,0.0,1.4248704663212477,前30分钟回撤-1.42%，随后站上开盘价并稳住
688472.SH,阿特斯,20260312,10:47,15.6,15.47,-0.8333333333333269,15.56,-0.25641025641025095,10:03,33,15.82,1.4102564102564144,0.0,0.0,0.0,0.0,1.4102564102564144,前30分钟回撤-0.83%，随后站上开盘价并稳住
301292.SZ,海科新源,20260312,10:47,62.24,61.0,-1.9922879177377921,61.38,-1.3817480719794335,10:05,35,63.1,1.3817480719794335,0.0,0.0,0.0,0.0,1.3817480719794335,前30分钟回撤-1.99%，随后站上开盘价并稳住
301035.SZ,润丰股份,20260312,10:47,83.25,81.91,-1.609609609609614,82.5,-0.9009009009009009,10:11,41,84.3,1.261261261261258,0.0,0.0,0.0,0.0,1.261261261261258,前30分钟回撤-1.61%，随后站上开盘价并稳住
300332.SZ,天壕能源,20260312,10:47,6.37,6.16,-3.296703296703296,6.29,-1.2558869701726856,10:26,56,6.45,1.2558869701726856,0.0,0.0,0.0,0.0,1.2558869701726856,前30分钟回撤-3.30%，随后站上开盘价并稳住
002746.SZ,仙坛股份,20260312,10:47,6.5,6.42,-1.2307692307692317,6.48,-0.30769230769230116,10:01,31,6.58,1.2307692307692317,0.0,0.0,0.0,0.0,1.2307692307692317,前30分钟回撤-1.23%，随后站上开盘价并稳住
603376.SH,大明电子,20260312,10:47,35.84,35.68,-0.4464285714285817,35.82,-0.05580357142858014,10:01,31,36.28,1.227678571428565,0.0,0.0,0.0,0.0,1.227678571428565,前30分钟回撤-0.45%，随后站上开盘价并稳住
000983.SZ,山西焦煤,20260312,10:47,7.35,7.23,-1.6326530612244792,7.33,-0.27210884353740916,10:02,32,7.44,1.2244897959183776,0.0,0.0,0.0,0.0,1.2244897959183776,前30分钟回撤-1.63%，随后站上开盘价并稳住
000595.SZ,*ST宝实,20260312,10:47,6.58,6.55,-0.4559270516717363,6.56,-0.30395136778116205,10:05,35,6.66,1.2158054711246211,0.0,0.0,0.0,0.0,1.2158054711246211,前30分钟回撤-0.46%，随后站上开盘价并稳住
300521.SZ,爱司凯,20260312,10:47,30.51,30.12,-1.278269419862342,30.15,-1.1799410029498623,10:16,46,30.88,1.2127171419206733,0.0,0.0,0.0,0.0,1.2127171419206733,前30分钟回撤-1.28%，随后站上开盘价并稳住
603279.SH,景津装备,20260312,10:47,18.99,18.8,-1.0005265929436427,18.92,-0.36861506055817134,10:01,31,19.22,1.211163770405479,0.0,0.0,0.0,0.0,1.211163770405479,前30分钟回撤-1.00%，随后站上开盘价并稳住
300850.SZ,新强联,20260312,10:47,49.95,49.18,-1.5415415415415477,49.3,-1.3013013013013126,10:11,41,50.55,1.2012012012011897,0.0,0.0,0.0,0.0,1.2012012012011897,前30分钟回撤-1.54%，随后站上开盘价并稳住
002875.SZ,安奈儿,20260312,10:47,19.76,19.5,-1.3157894736842182,19.75,-0.050607287449400615,10:01,31,19.99,1.1639676113360164,0.0,0.0,0.0,0.0,1.1639676113360164,前30分钟回撤-1.32%，随后站上开盘价并稳住
688146.SH,中船特气,20260312,10:47,45.46,44.8,-1.4518257809062993,44.94,-1.1438627364716303,10:14,44,45.98,1.1438627364716145,0.0,0.0,0.0,0.0,1.1438627364716145,前30分钟回撤-1.45%，随后站上开盘价并稳住
002626.SZ,金达威,20260312,10:47,18.69,18.43,-1.3911182450508377,18.49,-1.0700909577314222,10:16,46,18.9,1.123595505617963,0.0,0.0,0.0,0.0,1.123595505617963,前30分钟回撤-1.39%，随后站上开盘价并稳住
002828.SZ,贝肯能源,20260312,10:47,14.1,13.63,-3.3333333333333255,13.81,-2.056737588652476,10:25,55,14.25,1.0638297872340452,0.0,0.0,0.0,0.0,1.0638297872340452,前30分钟回撤-3.33%，随后站上开盘价并稳住
600975.SH,新五丰,20260312,10:47,5.79,5.74,-0.8635578583765081,5.75,-0.6908462867012095,10:12,42,5.85,1.0362694300518067,0.0,0.0,0.0,0.0,1.0362694300518067,前30分钟回撤-0.86%，随后站上开盘价并稳住
000620.SZ,盈新发展,20260312,10:47,2.98,2.95,-1.0067114093959666,2.96,-0.671140939597316,10:31,61,3.01,1.0067114093959666,0.0,0.0,0.0,0.0,1.0067114093959666,前30分钟回撤-1.01%，随后站上开盘价并稳住
301115.SZ,联检科技,20260312,10:47,22.96,22.61,-1.5243902439024453,22.81,-0.653310104529626,10:25,55,23.19,1.0017421602787475,0.0,0.0,0.0,0.0,1.0017421602787475,前30分钟回撤-1.52%，随后站上开盘价并稳住
600143.SH,金发科技,20260312,10:47,18.16,18.08,-0.4405286343612437,18.08,-0.4405286343612437,10:12,42,18.34,0.9911894273127738,0.0,0.0,0.0,0.0,0.9911894273127738,前30分钟回撤-0.44%，随后站上开盘价并稳住
000407.SZ,胜利股份,20260312,10:47,5.18,5.11,-1.3513513513513398,5.14,-0.7722007722007729,10:26,56,5.23,0.965250965250979,0.0,0.0,0.0,0.0,0.965250965250979,前30分钟回撤-1.35%，随后站上开盘价并稳住
002091.SZ,江苏国泰,20260312,10:47,9.36,9.29,-0.747863247863251,9.31,-0.5341880341880229,10:14,44,9.45,0.96153846153846,0.0,0.0,0.0,0.0,0.96153846153846,前30分钟回撤-0.75%，随后站上开盘价并稳住
600429.SH,三元股份,20260312,10:47,5.22,5.19,-0.5747126436781487,5.21,-0.19157088122604957,10:01,31,5.27,0.9578544061302648,0.0,0.0,0.0,0.0,0.9578544061302648,前30分钟回撤-0.57%，随后站上开盘价并稳住
600127.SH,金健米业,20260312,10:47,7.33,7.18,-2.0463847203274264,7.21,-1.6371077762619386,10:35,65,7.4,0.9549795361528005,0.0,0.0,0.0,0.0,0.9549795361528005,前30分钟回撤-2.05%，随后站上开盘价并稳住
002234.SZ,民和股份,20260312,10:47,9.46,9.35,-1.1627906976744313,9.4,-0.634249471458779,10:16,46,9.55,0.9513742071881591,0.0,0.0,0.0,0.0,0.9513742071881591,前30分钟回撤-1.16%，随后站上开盘价并稳住
603609.SH,禾丰股份,20260312,10:47,7.47,7.4,-0.9370816599732181,7.44,-0.4016064257028027,10:10,40,7.54,0.9370816599732301,0.0,0.0,0.0,0.0,0.9370816599732301,前30分钟回撤-0.94%，随后站上开盘价并稳住
