symbol,name,market,breakout_date,key_level_type,key_level,breakout_price,current_price,breakout_vol_ratio,stand_days_above,min_close_ratio,trade_date
000019,深粮控股,0,2026-02-02,MA120,7.001,7.12,7.2,1.779,3,1.0141,2026-02-27
001380,华纬科技,0,2026-01-20,MA60,23.4447,24.79,23.43,1.777,3,1.0548,2026-02-27
000026,飞亚达,0,2026-01-12,MA60,15.8293,17.41,15.83,1.775,3,1.0487,2026-02-27
000973,佛塑科技,0,2026-02-09,MA60,12.9793,13.48,13.54,1.773,3,1.0155,2026-02-27
000717,中南股份,0,2026-01-22,MA60,2.6415,2.71,2.78,1.772,3,1.0221,2026-02-27
000021,深科技,0,2026-02-24,MA60,26.749,33.77,34.4,1.77,3,1.2442,2026-02-27
001268,联合精密,0,2026-02-02,MA60,35.2673,37.41,33.62,1.77,3,1.0301,2026-02-27
000937,冀中能源,0,2025-10-23,MA60,6.0573,6.37,5.76,1.769,3,1.0103,2026-02-27
002006,精工科技,0,2026-01-12,MA60,21.6395,23.78,20.82,1.768,3,1.0116,2026-02-27
000892,欢瑞世纪,0,2026-02-24,MA120,7.0147,7.38,7.14,1.762,3,1.0179,2026-02-27
000981,山子高科,0,2026-01-14,MA60,3.7185,5.67,4.96,1.762,3,1.3581,2026-02-27
000955,欣龙控股,0,2025-12-23,MA60,6.376,6.71,5.87,1.761,3,1.0445,2026-02-27
001212,中旗新材,0,2026-01-16,MA60,47.3578,53.28,53.8,1.76,3,1.1407,2026-02-27
000848,承德露露,0,2025-11-04,MA60,8.7582,9.06,8.4,1.759,3,1.0139,2026-02-27
000617,中油资本,0,2026-01-12,MA60,9.6008,9.97,9.09,1.758,3,1.001,2026-02-27
000623,吉林敖东,0,2026-01-14,MA120,19.8247,20.19,19.03,1.758,3,1.0134,2026-02-27
000862,银星能源,0,2026-02-04,MA60,5.9922,6.5,6.88,1.755,3,1.038,2026-02-27
001400,江顺科技,0,2026-01-15,MA60,70.9393,112.56,121.32,1.755,3,1.6534,2026-02-27
000014,沙河股份,0,2026-02-13,MA60,14.0137,14.26,13.83,1.751,2,0.999,2026-02-27
000049,德赛电池,0,2026-01-12,MA120,26.2568,27.14,26.53,1.75,3,1.0154,2026-02-27
000676,智度股份,0,2026-01-16,MA60,8.9555,9.64,8.97,1.75,3,1.0463,2026-02-27
000898,鞍钢股份,0,2026-01-26,MA60,2.5822,2.69,2.7,1.75,3,1.0185,2026-02-27
000058,深赛格,0,2025-10-28,MA60,9.4443,9.78,9.09,1.748,3,1.0345,2026-02-27
000969,安泰科技,0,2026-01-15,MA60,20.5615,27.56,25.51,1.748,3,1.2353,2026-02-27
001207,联科科技,0,2026-01-26,MA60,24.064,28.75,27.74,1.745,3,1.1303,2026-02-27
001339,智微智能,0,2026-01-28,MA60,52.738,57.19,61.06,1.744,3,1.0469,2026-02-27
000796,凯撒旅业,0,2025-12-26,MA60,6.7965,7.56,5.86,1.739,2,0.999,2026-02-27
000783,长江证券,0,2026-01-14,MA60,8.3932,8.69,7.95,1.738,3,1.0139,2026-02-27
000728,国元证券,0,2026-01-12,MA60,8.5278,8.69,8.32,1.738,2,0.992,2026-02-27
000036,华联控股,0,2026-01-06,MA60,4.7982,6.49,5.38,1.737,3,1.3088,2026-02-27
001221,悍高集团,0,2026-02-06,MA60,61.0007,72.86,69.68,1.735,3,1.212,2026-02-27
000599,青岛双星,0,2026-02-09,MA60,6.4688,6.79,7.21,1.73,3,1.0095,2026-02-27
000421,南京公用,0,2026-01-21,MA60,7.1335,7.39,7.09,1.727,3,1.0205,2026-02-27
000151,中成股份,0,2026-01-26,MA60,12.548,13.57,13.74,1.726,3,1.0639,2026-02-27
001338,永顺泰,0,2026-01-30,MA60,12.2485,12.77,12.88,1.723,3,1.023,2026-02-27
000068,华控赛格,0,2025-10-30,MA60,3.6917,3.81,3.59,1.722,3,1.0321,2026-02-27
000099,中信海直,0,2026-01-15,MA60,20.8987,22.23,20.39,1.722,3,1.0058,2026-02-27
000800,一汽解放,0,2025-11-18,MA60,7.1467,7.33,6.93,1.72,3,1.0005,2026-02-27
001225,和泰机电,0,2026-02-11,MA60,64.7028,79.33,81.95,1.72,3,1.2309,2026-02-27
000639,西王食品,0,2025-12-22,MA60,3.3028,3.67,2.92,1.718,3,1.0627,2026-02-27
000738,航发控制,0,2026-02-04,MA60,21.2138,27.42,27.86,1.718,3,1.2539,2026-02-27
000812,陕西金叶,0,2025-12-08,MA60,4.7613,5.18,4.47,1.718,3,1.0165,2026-02-27
000028,国药一致,0,2026-01-28,MA60,25.1808,26.33,25.83,1.715,3,1.0345,2026-02-27
000977,浪潮信息,0,2026-01-14,MA60,63.9928,69.55,63.88,1.714,3,1.0282,2026-02-27
001217,华尔泰,0,2026-02-13,MA60,13.6265,14.7,14.44,1.714,3,1.0883,2026-02-27
000990,诚志股份,0,2026-02-02,MA60,7.9742,8.24,8.9,1.713,3,1.0271,2026-02-27
001324,长青科技,0,2026-02-13,MA60,18.8925,20.05,20.55,1.713,3,1.0554,2026-02-27
000960,锡业股份,0,2026-01-15,MA60,26.365,40.6,44.36,1.71,3,1.4227,2026-02-27
000913,钱江摩托,0,2026-01-15,MA60,15.7322,16.1,15.85,1.707,3,1.0151,2026-02-27
000988,华工科技,0,2026-02-24,MA60,77.6075,82.42,89.86,1.705,3,1.1094,2026-02-27
000950,重药控股,0,2026-01-23,MA60,5.8642,6.43,5.92,1.704,3,1.059,2026-02-27
000959,首钢股份,0,2025-12-23,MA60,4.3127,4.87,5.72,1.703,3,1.1362,2026-02-27
000593,德龙汇能,0,2026-01-19,MA60,11.3557,15.2,15.74,1.702,3,1.2707,2026-02-27
000597,东北制药,0,2025-11-13,MA60,5.6308,5.86,5.23,1.699,3,1.0123,2026-02-27
000978,桂林旅游,0,2026-01-30,MA60,6.929,7.33,7.17,1.699,3,1.0362,2026-02-27
000966,长源电力,0,2026-02-24,MA60,4.3815,4.62,4.8,1.695,3,1.0544,2026-02-27
000619,海螺新材,0,2026-01-27,MA60,6.4285,6.6,6.5,1.694,3,1.008,2026-02-27
000789,万年青,0,2026-02-03,MA60,5.4818,5.61,5.83,1.693,3,1.0307,2026-02-27
000635,英力特,0,2026-02-24,MA60,9.6253,10.69,9.96,1.692,3,1.0348,2026-02-27
000888,峨眉山Ａ,0,2026-02-05,MA60,13.2405,14.23,13.54,1.692,3,1.0626,2026-02-27
000554,泰山石油,0,2026-02-02,MA60,6.8902,7.75,8.96,1.69,3,1.1248,2026-02-27
000733,振华科技,0,2026-01-13,MA60,50.0992,55.4,57.74,1.688,3,1.0982,2026-02-27
000791,甘肃能源,0,2026-02-24,MA60,6.6592,6.8,7.71,1.688,3,1.0332,2026-02-27
002009,天奇股份,0,2026-02-24,MA60,21.8922,35.87,31.42,1.688,3,1.4188,2026-02-27
000422,湖北宜化,0,2026-01-26,MA60,14.8575,16.57,18.14,1.686,3,1.1085,2026-02-27
001219,青岛食品,0,2026-01-14,MA60,14.613,14.86,14.99,1.685,2,0.9909,2026-02-27
000938,紫光股份,0,2026-01-20,MA60,25.6635,26.75,25.95,1.684,3,1.0283,2026-02-27
000819,岳阳兴长,0,2025-11-11,MA60,17.6808,19.58,16.43,1.68,3,1.0808,2026-02-27
001979,招商蛇口,0,2026-01-29,MA60,9.2805,10.88,9.91,1.68,3,1.0861,2026-02-27
001301,尚太科技,0,2026-01-16,MA120,75.6557,82.73,79.85,1.679,3,1.0548,2026-02-27
000589,贵州轮胎,0,2026-02-04,MA60,5.0745,5.17,5.2,1.678,3,1.009,2026-02-27
001914,招商积余,0,2026-02-05,MA60,11.2982,12.0,11.66,1.678,3,1.0311,2026-02-27
000737,北方铜业,0,2026-02-03,MA60,15.3197,17.99,18.0,1.677,3,1.0575,2026-02-27
000695,滨海能源,0,2026-01-07,MA60,13.3427,13.66,13.32,1.676,3,1.0035,2026-02-27
000524,岭南控股,0,2026-01-20,MA60,12.5433,13.11,12.64,1.674,3,1.0133,2026-02-27
000410,沈阳机床,0,2026-01-27,MA60,7.6408,8.19,7.79,1.674,2,0.992,2026-02-27
000510,新金路,0,2025-12-08,MA60,6.3155,9.71,20.41,1.672,3,1.4061,2026-02-27
000576,甘化科工,0,2026-01-26,MA60,10.5812,11.65,11.32,1.671,3,1.0245,2026-02-27
001296,长江材料,0,2026-01-23,MA60,26.6,30.0,28.64,1.671,3,1.1004,2026-02-27
001203,大中矿业,0,2026-01-26,MA60,28.0628,32.42,40.6,1.668,3,1.0762,2026-02-27
000715,中兴商业,0,2025-12-23,MA60,6.0553,6.82,6.5,1.667,3,1.085,2026-02-27
000970,中科三环,0,2026-01-30,MA60,13.4647,14.34,15.31,1.666,3,1.0011,2026-02-27
000301,东方盛虹,0,2026-01-28,MA60,10.2855,12.7,13.02,1.664,3,1.1842,2026-02-27
000546,金圆股份,0,2025-12-23,MA60,5.751,7.36,6.71,1.664,3,1.1859,2026-02-27
000705,浙江震元,0,2025-11-17,MA60,9.6672,10.07,9.38,1.663,3,1.0086,2026-02-27
000925,众合科技,0,2026-01-20,MA60,8.53,9.3,8.56,1.663,3,1.068,2026-02-27
000818,航锦科技,0,2026-02-13,MA60,20.5912,24.3,23.84,1.661,3,1.1,2026-02-27
000701,厦门信达,0,2025-12-09,MA60,6.2955,8.14,6.29,1.66,3,1.0785,2026-02-27
000536,华映科技,0,2025-12-08,MA60,5.1015,6.18,4.74,1.657,3,1.0134,2026-02-27
000762,西藏矿业,0,2026-01-14,MA60,26.8195,28.11,31.44,1.656,3,1.0317,2026-02-27
000592,平潭发展,0,2026-02-06,MA120,8.1921,11.62,11.82,1.652,3,1.3232,2026-02-27
000936,华西股份,0,2025-12-30,MA60,7.576,8.58,8.4,1.652,3,1.0863,2026-02-27
000951,中国重汽,0,2026-02-12,MA60,17.5245,21.65,20.66,1.652,3,1.1755,2026-02-27
000570,苏常柴Ａ,0,2026-01-30,MA60,5.8082,5.93,6.11,1.651,3,1.002,2026-02-27
000029,深深房Ａ,0,2026-02-11,MA60,22.789,23.21,23.21,1.648,3,1.011,2026-02-27
000672,上峰水泥,0,2026-02-02,MA60,11.8475,14.49,14.09,1.646,3,1.261,2026-02-27
001282,三联锻造,0,2026-01-13,MA120,21.5522,21.99,23.4,1.645,3,1.0143,2026-02-27
000680,山推股份,0,2026-01-05,MA60,11.017,12.27,13.46,1.643,3,1.0965,2026-02-27
000688,国城矿业,0,2026-01-26,MA60,25.0073,32.33,37.39,1.643,3,1.1653,2026-02-27
001210,金房能源,0,2026-02-24,MA60,19.805,23.54,23.26,1.643,3,1.1694,2026-02-27
000882,华联股份,0,2025-12-19,MA60,2.0415,2.26,1.95,1.642,3,1.0531,2026-02-27
001311,多利科技,0,2026-02-05,MA60,31.9428,44.69,40.23,1.642,3,1.277,2026-02-27
000537,绿发电力,0,2026-02-12,MA60,8.444,8.77,9.0,1.639,3,1.0185,2026-02-27
000997,新大陆,0,2026-01-16,MA60,26.6202,29.08,25.17,1.635,3,1.0747,2026-02-27
001317,三羊马,0,2026-02-06,MA60,48.848,51.94,52.92,1.635,3,1.0789,2026-02-27
000828,东莞控股,0,2025-10-14,MA60,11.381,12.05,11.02,1.632,3,1.0438,2026-02-27
000031,大悦城,0,2026-02-03,MA60,3.101,3.69,3.46,1.63,3,1.2028,2026-02-27
000893,亚钾国际,0,2026-01-06,MA60,43.9707,52.05,56.5,1.628,3,1.1576,2026-02-27
001298,好上好,0,2026-01-22,MA60,31.661,33.62,31.73,1.627,3,1.0079,2026-02-27
002008,大族激光,0,2026-02-24,MA60,43.4448,58.83,72.3,1.625,3,1.4589,2026-02-27
000545,金浦钛业,0,2026-01-09,MA60,2.9443,3.16,3.52,1.617,3,1.0597,2026-02-27
000761,本钢板材,0,2026-02-05,MA60,3.4037,3.78,3.8,1.615,3,1.09,2026-02-27
000962,东方钽业,0,2026-02-12,MA60,33.7422,48.99,58.81,1.615,3,1.3825,2026-02-27
001278,一彬科技,0,2026-02-02,MA60,19.856,23.2,24.63,1.615,3,1.2288,2026-02-27
000729,燕京啤酒,0,2025-11-12,MA60,12.173,12.73,12.92,1.614,3,1.0219,2026-02-27
000782,恒申新材,0,2026-02-24,MA60,5.4043,6.44,6.47,1.614,3,1.1972,2026-02-27
001318,阳光乳业,0,2025-12-19,MA60,14.779,16.91,15.03,1.614,3,1.0968,2026-02-27
000090,天健集团,0,2025-11-19,MA60,3.7917,4.27,3.99,1.613,3,1.0655,2026-02-27
000534,万泽股份,0,2026-01-20,MA60,21.3745,24.96,41.85,1.61,3,1.2183,2026-02-27
000400,许继电气,0,2026-01-21,MA60,27.0547,31.82,31.9,1.609,3,1.1532,2026-02-27
000566,海南海药,0,2026-01-08,MA60,7.1052,7.47,6.03,1.608,3,1.0007,2026-02-27
000830,鲁西化工,0,2026-02-03,MA60,16.457,17.47,18.69,1.608,3,1.0385,2026-02-27
001309,德明利,0,2025-12-29,MA60,221.074,240.76,255.95,1.608,3,1.0489,2026-02-27
001335,信凯科技,0,2026-02-09,MA60,47.1955,56.7,51.28,1.606,3,1.0914,2026-02-27
000541,佛山照明,0,2026-01-23,MA60,6.2205,6.48,6.4,1.603,3,1.0224,2026-02-27
000001,平安银行,0,2025-11-20,MA60,11.641,11.85,10.9,1.6,2,0.9965,2026-02-27
000519,中兵红箭,0,2026-02-24,MA60,18.5172,19.68,20.28,1.598,3,1.0677,2026-02-27
000933,神火股份,0,2026-02-02,MA60,27.8195,30.78,32.45,1.598,3,1.1334,2026-02-27
001266,宏英智能,0,2026-02-11,MA60,32.6577,35.05,35.7,1.598,3,1.0595,2026-02-27
001260,坤泰股份,0,2026-01-21,MA60,20.8513,24.56,22.9,1.597,3,1.127,2026-02-27
000048,京基智农,0,2026-01-23,MA60,15.185,18.98,19.06,1.596,3,1.2453,2026-02-27
001896,豫能控股,0,2026-01-20,MA60,5.748,6.53,13.34,1.596,3,1.103,2026-02-27
000910,大亚圣象,0,2026-01-23,MA60,7.634,7.78,7.69,1.595,3,1.0126,2026-02-27
000987,越秀资本,0,2026-01-26,MA60,8.249,11.69,9.64,1.595,3,1.2608,2026-02-27
001316,润贝航科,0,2026-02-05,MA60,40.1068,62.7,51.03,1.595,3,1.4172,2026-02-27
002003,伟星股份,0,2025-11-13,MA60,10.6865,11.63,10.34,1.595,3,1.0415,2026-02-27
001208,华菱线缆,0,2025-12-31,MA60,14.4112,24.04,23.3,1.594,3,1.6272,2026-02-27
000408,藏格矿业,0,2026-01-27,MA60,73.6213,90.0,86.16,1.593,3,1.1722,2026-02-27
001389,广合科技,0,2026-01-27,MA60,77.4665,105.92,119.74,1.592,3,1.3389,2026-02-27
000567,海德股份,0,2025-11-06,MA60,6.767,7.73,5.81,1.59,3,1.1379,2026-02-27
000020,深华发Ａ,0,2025-12-03,MA60,14.862,16.81,15.09,1.587,3,1.0517,2026-02-27
000333,美的集团,0,2026-01-14,MA120,75.7848,77.15,78.64,1.584,3,1.0189,2026-02-27
000633,合金投资,0,2026-01-26,MA60,7.6832,8.13,8.1,1.584,3,1.0256,2026-02-27
000045,深纺织Ａ,0,2026-01-26,MA60,12.4893,13.42,13.19,1.582,3,1.0113,2026-02-27
000692,惠天热电,0,2026-01-30,MA120,3.7029,3.78,4.04,1.582,3,1.0046,2026-02-27
000750,国海证券,0,2025-10-29,MA60,4.5162,4.66,4.21,1.582,3,1.0075,2026-02-27
000993,闽东电力,0,2026-02-12,MA120,11.8549,12.57,14.43,1.582,3,1.0367,2026-02-27
000505,京粮控股,0,2025-12-29,MA60,7.409,9.01,7.09,1.581,3,1.073,2026-02-27
000568,泸州老窖,0,2025-11-11,MA60,133.405,141.64,110.5,1.581,3,1.0466,2026-02-27
000626,远大控股,0,2026-01-27,MA120,7.6928,8.15,7.73,1.581,3,1.0321,2026-02-27
000629,钒钛股份,0,2026-01-29,MA60,3.2863,4.19,4.25,1.579,3,1.0985,2026-02-27
000899,赣能股份,0,2026-02-24,MA60,10.296,10.97,14.61,1.579,3,1.1723,2026-02-27
001360,南矿集团,0,2026-01-22,MA60,19.9008,27.05,27.88,1.578,3,1.3512,2026-02-27
000731,四川美丰,0,2026-01-22,MA60,6.7605,6.91,7.89,1.576,3,1.0251,2026-02-27
001358,兴欣新材,0,2026-01-28,MA60,26.9227,29.49,30.64,1.575,3,1.0467,2026-02-27
000610,西安旅游,0,2026-01-20,MA60,12.5908,13.45,9.84,1.574,3,1.0317,2026-02-27
000838,财信发展,0,2025-12-05,MA60,3.0648,3.79,2.63,1.574,3,1.1811,2026-02-27
000721,西安饮食,0,2026-01-16,MA60,9.191,9.88,8.73,1.573,3,1.0217,2026-02-27
000683,博源化工,0,2026-02-02,MA60,7.4823,7.71,9.37,1.571,3,1.0826,2026-02-27
001230,劲旅环境,0,2026-02-10,MA60,22.7518,26.14,27.18,1.571,3,1.1489,2026-02-27
000881,中广核技,0,2026-01-08,MA60,8.52,9.38,8.61,1.57,3,1.0634,2026-02-27
000920,沃顿科技,0,2026-01-26,MA60,12.7438,13.67,13.31,1.57,3,1.0366,2026-02-27
001267,汇绿生态,0,2026-01-09,MA60,19.736,23.45,30.5,1.569,3,1.1259,2026-02-27
000573,粤宏远Ａ,0,2026-01-19,MA60,4.2665,4.35,4.52,1.567,3,1.036,2026-02-27
000703,恒逸石化,0,2026-02-02,MA60,9.1403,11.09,12.84,1.566,3,1.2647,2026-02-27
000923,河钢资源,0,2026-01-29,MA60,20.4443,26.42,24.5,1.566,3,1.1309,2026-02-27
000949,新乡化纤,0,2026-01-23,MA60,5.324,7.25,7.26,1.566,3,1.3242,2026-02-27
000063,中兴通讯,0,2025-10-14,MA60,40.4422,50.2,38.65,1.564,3,1.2025,2026-02-27
000935,四川双马,0,2026-02-24,MA60,25.8805,27.89,29.01,1.564,3,1.0974,2026-02-27
001216,华瓷股份,0,2026-01-15,MA60,17.0578,19.0,20.66,1.563,3,1.0716,2026-02-27
000420,吉林化纤,0,2026-01-08,MA60,4.1113,4.65,4.72,1.559,3,1.1043,2026-02-27
000825,太钢不锈,0,2026-01-07,MA60,4.4187,5.35,5.29,1.558,3,1.2244,2026-02-27
000875,电投绿能,0,2026-02-04,MA60,5.9742,7.36,7.93,1.556,3,1.1399,2026-02-27
000543,皖能电力,0,2026-01-12,MA60,8.1878,8.63,8.62,1.555,3,1.0381,2026-02-27
000887,中鼎股份,0,2026-01-14,MA60,21.8742,22.69,21.8,1.555,3,1.0373,2026-02-27
000816,智慧农业,0,2026-01-30,MA60,3.7407,4.03,4.04,1.55,2,0.9971,2026-02-27
000980,众泰汽车,0,2026-01-26,MA120,3.3491,3.53,3.08,1.55,2,0.9973,2026-02-27
000826,启迪环境,0,2025-11-04,MA60,2.2003,2.53,2.81,1.549,3,1.1316,2026-02-27
000878,云南铜业,0,2026-01-14,MA60,18.2267,22.87,25.6,1.549,3,1.2004,2026-02-27
000700,模塑科技,0,2026-01-07,MA60,10.5538,15.03,13.95,1.547,3,1.3265,2026-02-27
000837,秦川机床,0,2026-01-12,MA60,12.7308,13.52,12.47,1.547,3,1.0274,2026-02-27
001326,联域股份,0,2026-02-10,MA60,47.828,63.66,65.45,1.547,3,1.2522,2026-02-27
000155,川能动力,0,2026-01-26,MA60,12.3038,13.73,14.45,1.543,3,1.0883,2026-02-27
001287,中电港,0,2026-01-27,MA60,23.5708,26.19,24.64,1.543,3,1.1158,2026-02-27
000631,顺发恒能,0,2026-02-05,MA60,3.4972,3.84,3.86,1.541,3,1.1123,2026-02-27
000768,中航西飞,0,2026-01-19,MA60,25.5568,30.19,30.83,1.541,3,1.1746,2026-02-27
000712,锦龙股份,0,2026-02-13,MA60,12.4882,12.94,12.96,1.54,3,1.0298,2026-02-27
001206,依依股份,0,2025-11-19,MA60,28.665,34.01,23.73,1.54,3,1.0884,2026-02-27
000915,华特达因,0,2025-11-07,MA60,33.2032,34.93,32.25,1.539,3,1.0508,2026-02-27
000401,金隅冀东,0,2026-02-05,MA60,4.6673,5.3,5.17,1.538,3,1.1098,2026-02-27
001289,龙源电力,0,2026-02-24,MA60,15.5888,15.91,16.58,1.537,3,1.0142,2026-02-27
000797,中国武夷,0,2025-12-10,MA60,3.2402,4.46,3.17,1.535,3,1.1543,2026-02-27
000565,渝三峡Ａ,0,2026-01-28,MA60,7.8258,8.39,8.72,1.533,3,1.0261,2026-02-27
000895,双汇发展,0,2025-11-10,MA60,25.3048,26.82,26.28,1.533,3,1.0591,2026-02-27
000586,汇源通信,0,2026-02-10,MA60,13.7278,15.65,15.82,1.532,3,1.0876,2026-02-27
000612,焦作万方,0,2026-01-29,MA60,11.1593,14.96,14.87,1.532,3,1.1488,2026-02-27
000553,安道麦A,0,2026-02-24,MA60,5.9647,6.19,6.23,1.531,3,1.0344,2026-02-27
000008,神州高铁,0,2026-01-13,MA60,3.0047,3.1,3.01,1.529,3,1.0018,2026-02-27
000032,深桑达Ａ,0,2026-01-15,MA60,20.0803,21.83,20.65,1.529,3,1.0378,2026-02-27
000547,航天发展,0,2026-02-04,MA60,23.3305,32.5,30.75,1.529,3,1.3004,2026-02-27
000572,海马汽车,0,2025-12-23,MA60,8.0932,9.16,6.89,1.529,3,1.075,2026-02-27
000811,冰轮环境,0,2026-02-24,MA60,16.4253,19.03,20.41,1.527,3,1.1647,2026-02-27
000985,大庆华科,0,2026-01-29,MA60,19.8885,22.3,21.3,1.527,3,1.0549,2026-02-27
000417,合百集团,0,2026-01-21,MA60,7.5875,8.93,7.88,1.524,3,1.1189,2026-02-27
000681,视觉中国,0,2026-02-11,MA60,25.1072,29.27,26.04,1.524,3,1.0591,2026-02-27
000720,新能泰山,0,2026-01-22,MA60,3.5392,3.74,3.97,1.523,3,1.0398,2026-02-27
000823,超声电子,0,2026-02-10,MA60,13.8133,14.81,15.96,1.521,3,1.0808,2026-02-27
000425,徐工机械,0,2026-02-03,MA60,10.8677,11.3,12.26,1.52,3,1.0536,2026-02-27
000776,广发证券,0,2026-01-14,MA60,22.1508,22.49,20.84,1.52,3,1.0126,2026-02-27
000156,华数传媒,0,2026-02-12,MA60,8.0667,9.07,8.55,1.519,3,1.0686,2026-02-27
001222,源飞宠物,0,2025-12-03,MA60,24.4615,26.21,21.76,1.517,3,1.0788,2026-02-27
000039,中集集团,0,2026-02-24,MA60,9.721,12.06,13.5,1.515,3,1.2684,2026-02-27
000607,华媒控股,0,2026-02-04,MA60,4.5055,5.17,4.66,1.515,3,1.1297,2026-02-27
000409,云鼎科技,0,2026-01-19,MA60,11.5477,11.85,11.91,1.513,3,1.0097,2026-02-27
000551,创元科技,0,2026-01-06,MA60,11.807,15.17,15.36,1.513,3,1.2357,2026-02-27
000863,三湘印象,0,2026-01-30,MA60,5.375,6.71,5.79,1.513,3,1.1423,2026-02-27
000663,永安林业,0,2026-01-30,MA120,7.4663,7.83,8.52,1.512,3,1.0166,2026-02-27
000902,新洋丰,0,2026-02-24,MA60,16.0258,17.96,18.3,1.512,3,1.1207,2026-02-27
000657,中钨高新,0,2026-01-27,MA60,28.2128,50.49,66.22,1.51,3,1.7191,2026-02-27
000561,烽火电子,0,2026-01-15,MA60,11.5733,12.39,11.37,1.509,3,1.0109,2026-02-27
000636,风华高科,0,2026-02-06,MA60,17.5595,21.28,26.0,1.508,3,1.1994,2026-02-27
000759,中百集团,0,2025-12-25,MA60,7.5717,8.51,6.91,1.508,3,1.0236,2026-02-27
001213,中铁特货,0,2026-01-28,MA60,4.1413,4.22,4.21,1.508,2,0.9924,2026-02-27
000419,通程控股,0,2025-12-24,MA60,6.1997,6.69,6.45,1.507,3,1.0597,2026-02-27
000807,云铝股份,0,2026-01-30,MA60,29.007,33.64,31.2,1.507,3,1.1108,2026-02-27
002011,盾安环境,0,2025-10-27,MA60,13.11,14.05,13.35,1.506,3,1.0534,2026-02-27
000520,凤凰航运,0,2025-12-22,MA60,4.7233,5.27,4.64,1.505,3,1.0692,2026-02-27
001376,百通能源,0,2026-01-22,MA60,14.7512,21.52,20.9,1.505,3,1.3735,2026-02-27
000751,锌业股份,0,2026-02-03,MA60,4.4938,6.26,7.11,1.504,3,1.235,2026-02-27
001215,千味央厨,0,2026-02-09,MA60,40.8263,43.81,41.29,1.504,3,1.0172,2026-02-27
000498,山东路桥,0,2026-01-28,MA60,6.1008,6.29,6.31,1.501,3,1.0097,2026-02-27
001223,欧克科技,0,2026-02-04,MA60,53.1037,60.83,55.68,1.501,3,1.1016,2026-02-27
