ts_code,strategy,cost_range_start,cost_range_end,cost_range_change,cost_range_change_rate,cost_range_slope,cost_range_trend,cost_range_percent,winner_rate_start,winner_rate_end,winner_rate_change,winner_rate_change_rate,winner_rate_slope,winner_rate_trend,weight_avg_start,weight_avg_end,weight_avg_change,weight_avg_change_rate,weight_avg_slope,weight_avg_trend,weight_avg_diff_percent,start_date,end_date,latest_price,stock_name
600105.SH,平衡型,5.100000000000001,3.1999999999999993,-1.9000000000000021,-37.254901960784345,-0.18368421052631584,下降,11.072664359861589,19.28,88.72,69.44,360.1659751037344,2.5590350877192987,上升,28.85,27.2,-1.6500000000000021,-5.719237435008672,-0.09885964912280705,下降,6.249999999999997,20260115,20260210,28.9,永鼎股份
301033.SZ,平衡型,21.599999999999994,13.599999999999994,-8.0,-37.037037037037045,-0.4624561403508769,下降,16.831683168316825,35.82,61.36,25.54,71.30094919039642,1.6654385964912284,上升,75.0,73.0,-2.0,-2.666666666666667,-0.1305614035087718,下降,10.684931506849312,20260115,20260210,80.8,迈普医学
300624.SZ,平衡型,24.30000000000001,15.300000000000011,-9.0,-37.03703703703702,-0.6315789473684209,下降,14.655172413793114,22.66,84.01,61.35000000000001,270.7413945278023,2.6526315789473687,上升,107.73,96.83,-10.900000000000006,-10.117887310869772,-0.6927894736842107,下降,7.817825054218741,20260115,20260210,104.4,万兴科技
603255.SH,平衡型,7.599999999999998,4.799999999999997,-2.8000000000000007,-36.84210526315791,-0.17964912280701756,下降,13.953488372093014,46.56,56.52,9.96,21.39175257731959,1.125526315789474,上升,31.79,32.65,0.8599999999999994,2.7052532242843643,0.0659473684210526,上升,5.359877488514549,20260115,20260210,34.4,鼎际得
600732.SH,平衡型,3.8000000000000007,2.4000000000000004,-1.4000000000000004,-36.8421052631579,-0.06631578947368419,下降,15.384615384615389,37.49,73.04,35.550000000000004,94.82528674313151,0.8292807017543858,上升,14.21,14.31,0.09999999999999964,0.7037297677691741,0.0031754385964912384,上升,9.014675052410896,20260115,20260210,15.6,爱旭股份
301185.SZ,平衡型,4.399999999999999,2.8000000000000007,-1.5999999999999979,-36.363636363636324,-0.08947368421052627,下降,12.612612612612617,55.29,80.9,25.610000000000007,46.31940676433353,0.8462982456140351,上升,21.09,20.66,-0.4299999999999997,-2.038880986249406,-0.028333333333333304,下降,7.454017424975795,20260115,20260210,22.2,鸥玛软件
300597.SZ,平衡型,2.5,1.5999999999999996,-0.9000000000000004,-36.000000000000014,-0.0457894736842105,下降,14.285714285714283,47.14,78.46,31.319999999999993,66.44039032668645,1.521964912280702,上升,10.51,10.1,-0.41000000000000014,-3.901046622264511,-0.02189473684210527,下降,10.891089108910888,20260115,20260210,11.2,吉大通信
002730.SZ,平衡型,2.799999999999999,1.8000000000000007,-0.9999999999999982,-35.714285714285666,-0.04877192982456127,下降,10.843373493975907,59.41,91.9,32.49000000000001,54.68776300286149,0.9782456140350878,上升,15.67,15.75,0.08000000000000007,0.510529674537333,0.004192982456140371,上升,5.396825396825406,20260115,20260210,16.6,电光科技
301057.SZ,平衡型,9.2,6.0,-3.1999999999999993,-34.782608695652165,-0.1778947368421054,下降,13.953488372093023,72.49,98.15,25.66000000000001,35.397985929093686,1.7265789473684208,上升,36.82,40.45,3.6300000000000026,9.85877240630093,0.08945614035087712,上升,6.304079110012354,20260115,20260210,43.0,汇隆新材
002858.SZ,平衡型,2.5999999999999996,1.700000000000001,-0.8999999999999986,-34.61538461538456,-0.05122807017543859,下降,9.82658959537573,40.53,89.57,49.03999999999999,120.99679249938316,1.5696140350877186,上升,16.75,16.39,-0.35999999999999943,-2.1492537313432805,-0.030684210526315772,下降,5.552165954850519,20260115,20260210,17.3,力盛体育
300353.SZ,平衡型,7.0,4.600000000000001,-2.3999999999999986,-34.28571428571426,-0.11859649122807012,下降,17.968750000000007,40.88,78.16,37.279999999999994,91.19373776908022,2.4209122807017542,上升,23.59,23.2,-0.39000000000000057,-1.653242899533703,-0.03664912280701752,下降,10.344827586206906,20260115,20260210,25.6,东土科技
002164.SZ,平衡型,3.5,2.3000000000000007,-1.1999999999999993,-34.28571428571426,-0.06649122807017534,下降,14.375000000000004,3.29,58.49,55.2,1677.8115501519758,1.219140350877193,上升,15.43,14.29,-1.1400000000000006,-7.388204795852239,-0.05843859649122807,下降,11.966410076976914,20260115,20260210,16.0,宁波东力
000663.SZ,平衡型,1.2000000000000002,0.7999999999999989,-0.40000000000000124,-33.33333333333343,-0.02210526315789479,下降,9.756097560975597,72.22,92.77,20.549999999999997,28.45472168374411,0.5065087719298248,上升,7.64,7.8,0.16000000000000014,2.094240837696337,0.00863157894736843,上升,5.1282051282051215,20260115,20260210,8.2,永安林业
300248.SZ,平衡型,3.5999999999999996,2.3999999999999986,-1.200000000000001,-33.333333333333364,-0.07070175438596497,下降,15.789473684210517,42.55,67.14,24.590000000000003,57.79083431257346,0.6082982456140351,上升,14.45,13.61,-0.8399999999999999,-5.813148788927335,-0.050543859649122815,下降,11.68258633357825,20260115,20260210,15.2,新开普
603789.SH,平衡型,1.2000000000000002,0.7999999999999998,-0.40000000000000036,-33.33333333333336,-0.027368421052631604,下降,13.33333333333333,26.63,78.53,51.900000000000006,194.89297784453626,2.541070175438596,上升,5.79,5.74,-0.04999999999999982,-0.8635578583765081,-0.002508771929824545,下降,4.529616724738672,20260115,20260210,6.0,*ST星农
600825.SH,平衡型,1.2000000000000002,0.7999999999999998,-0.40000000000000036,-33.33333333333336,-0.028070175438596516,下降,11.111111111111107,70.38,95.95,25.570000000000007,36.33134413185565,0.6472105263157897,上升,6.95,6.96,0.009999999999999787,0.14388489208632785,-0.0007017543859648973,下降,3.448275862068969,20260115,20260210,7.2,新华传媒
920670.BJ,平衡型,4.800000000000001,3.1999999999999993,-1.6000000000000014,-33.33333333333336,-0.10473684210526325,下降,15.609756097560973,3.05,59.86,56.81,1862.6229508196723,1.662175438596491,上升,21.59,19.07,-2.5199999999999996,-11.672070402964334,-0.14882456140350875,下降,7.498689040377554,20260115,20260210,20.5,数字人
300648.SZ,平衡型,12.600000000000001,8.399999999999999,-4.200000000000003,-33.33333333333336,-0.21052631578947364,下降,13.592233009708737,40.96,68.58,27.619999999999997,67.43164062499999,2.071508771929824,上升,58.72,57.83,-0.8900000000000006,-1.515667574931881,-0.09315789473684206,下降,6.864948988414316,20260115,20260210,61.8,星云股份
002631.SZ,平衡型,1.2000000000000002,0.7999999999999998,-0.40000000000000036,-33.33333333333336,-0.027719298245614057,下降,12.90322580645161,23.12,80.37,57.25,247.62110726643596,2.4606140350877195,上升,6.1,6.03,-0.0699999999999994,-1.1475409836065475,-0.004385964912280676,下降,2.8192371475953553,20260115,20260210,6.2,德尔未来
688229.SH,平衡型,25.200000000000003,16.799999999999997,-8.400000000000006,-33.33333333333336,-0.5810526315789477,下降,19.999999999999996,47.98,96.57,48.589999999999996,101.27136306794498,3.3972280701754385,上升,73.6,76.15,2.5500000000000114,3.4646739130434936,0.0491754385964916,上升,10.308601444517391,20260115,20260210,84.0,博睿数据
000856.SZ,平衡型,2.4000000000000004,1.5999999999999996,-0.8000000000000007,-33.33333333333336,-0.03017543859649125,下降,13.79310344827586,50.75,84.51,33.760000000000005,66.52216748768474,0.3145087719298249,上升,10.23,10.98,0.75,7.331378299120233,0.04217543859649121,上升,5.646630236794164,20260115,20260210,11.6,冀东装备
603912.SH,平衡型,1.5,1.0,-0.5,-33.33333333333333,-0.04561403508771938,下降,10.75268817204301,65.25,91.47,26.22,40.183908045977006,1.9187543859649128,上升,8.71,8.83,0.11999999999999922,1.3777267508610702,0.0058771929824561146,上升,5.322763306908274,20260115,20260210,9.3,佳力图
300592.SZ,平衡型,3.0,2.0,-1.0,-33.33333333333333,-0.0785964912280702,下降,13.698630136986301,56.29,81.26,24.970000000000006,44.359566530467234,0.27659649122807023,上升,12.41,13.9,1.4900000000000002,12.006446414182113,0.09784210526315787,上升,5.035971223021578,20260115,20260210,14.6,华凯易佰
603110.SH,平衡型,1.799999999999999,1.1999999999999993,-0.5999999999999996,-33.33333333333333,-0.036140350877193,下降,6.857142857142853,16.28,69.88,53.599999999999994,329.2383292383292,2.142280701754386,上升,17.0,16.97,-0.030000000000001137,-0.1764705882353008,0.0012807017543859218,上升,3.123158515026524,20260115,20260210,17.5,东方材料
300369.SZ,平衡型,2.3999999999999995,1.5999999999999996,-0.7999999999999998,-33.33333333333333,-0.06105263157894728,下降,17.391304347826082,68.96,93.65,24.690000000000012,35.803364269141554,1.4074561403508772,上升,8.41,8.48,0.07000000000000028,0.832342449464926,-0.0025614035087719185,下降,8.490566037735835,20260115,20260210,9.2,绿盟科技
688033.SH,平衡型,1.7999999999999998,1.2000000000000002,-0.5999999999999996,-33.333333333333314,-0.04421052631578945,下降,13.333333333333336,44.48,85.14,40.660000000000004,91.41187050359714,0.261122807017544,上升,8.34,8.47,0.13000000000000078,1.5587529976019279,0.0077894736842105535,上升,6.257378984651704,20260115,20260210,9.0,天宜新材
688071.SH,平衡型,10.8,7.200000000000003,-3.599999999999998,-33.33333333333331,-0.1410526315789474,下降,17.475728155339812,47.66,92.55,44.89,94.18799832144357,0.448982456140351,上升,34.74,38.88,4.140000000000001,11.917098445595856,0.25056140350877204,上升,5.967078189300413,20260115,20260210,41.2,华依科技
002068.SZ,平衡型,2.3999999999999986,1.5999999999999996,-0.7999999999999989,-33.33333333333331,-0.05122807017543853,下降,15.38461538461538,14.53,66.7,52.17,359.050240880936,1.9952631578947366,上升,9.59,9.6,0.009999999999999787,0.10427528675703635,0.0058421052631578855,上升,8.333333333333341,20260115,20260210,10.4,黑猫股份
300838.SZ,平衡型,2.4000000000000004,1.6000000000000014,-0.7999999999999989,-33.33333333333328,-0.05614035087719292,下降,9.52380952380953,29.71,90.02,60.309999999999995,202.99562436889934,2.2151052631578945,上升,15.82,16.13,0.3099999999999987,1.959544879898854,0.017385964912280685,上升,4.153750774953513,20260115,20260210,16.8,浙江力诺
601918.SH,平衡型,1.2000000000000002,0.8000000000000007,-0.39999999999999947,-33.33333333333328,-0.022456140350877174,下降,10.81081081081082,67.12,91.24,24.11999999999999,35.93563766388556,0.971894736842105,上升,6.91,7.07,0.16000000000000014,2.3154848046309717,0.010070175438596483,上升,4.6676096181046685,20260115,20260210,7.4,新集能源
301111.SZ,平衡型,4.899999999999999,3.3000000000000007,-1.5999999999999979,-32.65306122448976,-0.08526315789473689,下降,13.983050847457628,32.24,87.38,55.13999999999999,171.02977667493792,0.7781052631578944,上升,22.65,22.13,-0.5199999999999996,-2.295805739514347,-0.047298245614035055,下降,6.642566651604169,20260115,20260210,23.6,粤万年青
605166.SH,平衡型,2.200000000000001,1.5,-0.7000000000000011,-31.818181818181852,-0.03754385964912282,下降,12.711864406779661,50.68,81.59,30.910000000000004,60.990528808208374,0.5988771929824563,上升,10.91,10.81,-0.09999999999999964,-0.9165902841429848,-0.007298245614035078,下降,9.158186864014803,20260115,20260210,11.8,聚合顺
603177.SH,平衡型,2.1999999999999993,1.5,-0.6999999999999993,-31.818181818181795,-0.03964912280701749,下降,11.811023622047244,60.13,80.02,19.889999999999993,33.078330284383824,0.45107017543859657,上升,11.73,11.73,0.0,0.0,-0.0007017543859649097,下降,8.269394714407492,20260115,20260210,12.7,德创环保
300556.SZ,平衡型,3.5,2.400000000000002,-1.0999999999999979,-31.428571428571367,-0.09824561403508766,下降,10.85972850678734,54.46,89.97,35.51,65.20381931692985,2.68559649122807,上升,20.32,20.81,0.48999999999999844,2.411417322834638,0.008771929824561398,上升,6.198942815953882,20260115,20260210,22.1,丝路视觉
603881.SH,平衡型,10.200000000000003,7.0,-3.200000000000003,-31.372549019607867,-0.26771929824561413,下降,16.509433962264154,58.64,89.94,31.299999999999997,53.37653478854024,2.6071403508771924,上升,36.91,39.52,2.6100000000000065,7.071254402600939,0.11029824561403535,上升,7.2874493927125386,20260115,20260210,42.4,数据港
000020.SZ,平衡型,3.1999999999999993,2.1999999999999993,-1.0,-31.250000000000007,-0.05403508771929829,下降,13.580246913580243,31.49,89.56,58.07000000000001,184.40774849158464,1.732491228070175,上升,14.94,15.06,0.120000000000001,0.8032128514056291,0.009543859649122808,上升,7.56972111553784,20260115,20260210,16.2,深华发Ａ
605003.SH,平衡型,9.0,6.199999999999996,-2.8000000000000043,-31.111111111111157,-0.17614035087719324,下降,17.318435754189935,52.14,81.06,28.92,55.46605293440737,1.1258070175438595,上升,31.6,32.58,0.9799999999999969,3.1012658227848,0.07145614035087718,上升,9.883364027010433,20260115,20260210,35.8,众望布艺
000952.SZ,平衡型,1.2999999999999998,0.9000000000000004,-0.39999999999999947,-30.76923076923073,-0.02298245614035086,下降,10.714285714285717,30.26,57.17,26.91,88.92927957699933,1.6859824561403507,上升,8.2,7.98,-0.21999999999999886,-2.682926829268279,-0.009298245614035071,下降,5.263157894736841,20260115,20260210,8.4,广济药业
603136.SH,平衡型,1.299999999999999,0.9000000000000004,-0.3999999999999986,-30.76923076923069,-0.02140350877192975,下降,7.142857142857145,63.24,88.02,24.779999999999994,39.18406072106261,1.539017543859649,上升,12.07,12.14,0.07000000000000028,0.5799502899751474,0.003947368421052622,上升,3.7891268533772573,20260115,20260210,12.6,天目湖
603158.SH,平衡型,1.299999999999999,0.9000000000000004,-0.3999999999999986,-30.76923076923069,-0.02666666666666657,下降,8.10810810810811,55.14,77.98,22.840000000000003,41.421835328255355,1.2255964912280701,上升,10.59,10.74,0.15000000000000036,1.416430594900853,0.008070175438596535,上升,3.351955307262564,20260115,20260210,11.1,腾龙股份
603937.SH,平衡型,2.299999999999999,1.6000000000000014,-0.6999999999999975,-30.43478260869556,-0.04719298245614019,下降,12.030075187969935,65.14,90.78,25.64,39.36137549892539,0.6612456140350875,上升,12.31,12.53,0.21999999999999886,1.787164906580007,0.014561403508771881,上升,6.145251396648056,20260115,20260210,13.3,丽岛新材
301102.SZ,平衡型,3.3000000000000007,2.3000000000000007,-1.0,-30.303030303030297,-0.051052631578947454,下降,17.16417910447762,65.77,89.3,23.53,35.776189752166644,1.1241929824561403,上升,12.1,12.53,0.4299999999999997,3.5537190082644603,0.02092982456140352,上升,6.9433359936153325,20260115,20260210,13.4,兆讯传媒
300464.SZ,平衡型,1.0,0.6999999999999993,-0.3000000000000007,-30.00000000000007,-0.027017543859649117,下降,9.859154929577455,30.15,94.57,64.41999999999999,213.66500829187393,2.6055087719298244,上升,6.64,6.73,0.09000000000000075,1.3554216867469993,0.007175438596491229,上升,5.497771173848428,20260115,20260210,7.1,星徽股份
601059.SH,平衡型,2.0,1.3999999999999986,-0.6000000000000014,-30.00000000000007,-0.03754385964912297,下降,7.4074074074074,14.15,69.76,55.61000000000001,393.00353356890463,1.9736315789473684,上升,18.12,17.88,-0.240000000000002,-1.3245033112582891,-0.015140350877193055,下降,5.704697986577179,20260115,20260210,18.9,信达证券
300016.SZ,平衡型,2.0,1.4000000000000004,-0.5999999999999996,-29.999999999999982,-0.03754385964912281,下降,13.207547169811324,59.59,89.69,30.099999999999994,50.51183084410135,1.5100877192982454,上升,9.65,10.3,0.6500000000000004,6.735751295336791,0.039982456140350904,上升,2.9126213592232904,20260115,20260210,10.6,北陆药业
300703.SZ,平衡型,4.0,2.8000000000000007,-1.1999999999999993,-29.999999999999982,-0.0715789473684209,下降,9.9290780141844,44.35,67.78,23.43,52.82976324689967,1.0825438596491226,上升,26.83,26.97,0.14000000000000057,0.5218039508013439,-0.010035087719298218,下降,4.5606229143492785,20260115,20260210,28.2,创源股份
300150.SZ,平衡型,1.0,0.7000000000000002,-0.2999999999999998,-29.999999999999982,-0.022631578947368374,下降,11.66666666666667,74.8,95.91,21.11,28.22192513368984,1.4679473684210527,上升,5.67,5.85,0.17999999999999972,3.1746031746031695,0.00870175438596491,上升,2.56410256410257,20260115,20260210,6.0,世纪瑞尔
603880.SH,平衡型,1.0,0.7000000000000002,-0.2999999999999998,-29.999999999999982,-0.020350877192982432,下降,10.294117647058826,40.16,90.23,50.07000000000001,124.67629482071716,2.5484035087719303,上升,6.38,6.43,0.04999999999999982,0.7836990595611257,0.002912280701754385,上升,5.754276827371697,20260115,20260210,6.8,南卫股份
300520.SZ,平衡型,9.399999999999999,6.600000000000001,-2.799999999999997,-29.787234042553166,-0.14421052631578943,下降,13.306451612903228,25.72,66.28,40.56,157.69828926905134,3.389684210526315,上升,50.93,47.29,-3.6400000000000006,-7.1470645984684875,-0.2462982456140351,下降,4.884753647705651,20260115,20260210,49.6,科大国创
600862.SH,平衡型,6.800000000000001,4.800000000000001,-2.0,-29.411764705882348,-0.10175438596491215,下降,17.647058823529417,35.18,84.59,49.410000000000004,140.44911881750997,0.6321929824561405,上升,24.91,25.2,0.28999999999999915,1.164191087916496,0.011140350877193003,上升,7.936507936507936,20260115,20260210,27.2,中航高科
600173.SH,平衡型,2.4000000000000004,1.7000000000000002,-0.7000000000000002,-29.166666666666668,-0.03438596491228071,下降,18.888888888888893,41.27,79.15,37.88,91.78580082384299,1.6271052631578946,上升,7.7,8.45,0.7499999999999991,9.740259740259729,0.04984210526315789,上升,6.50887573964498,20260115,20260210,9.0,卧龙新能
000712.SZ,平衡型,2.8000000000000007,2.0,-0.8000000000000007,-28.57142857142859,-0.045614035087719336,下降,14.705882352941178,23.11,72.24,49.129999999999995,212.59195153613155,2.2438070175438596,上升,12.9,12.62,-0.28000000000000114,-2.1705426356589235,-0.019438596491228127,下降,7.765451664025361,20260115,20260210,13.6,锦龙股份
002724.SZ,平衡型,1.4000000000000004,1.0,-0.40000000000000036,-28.57142857142859,-0.02947368421052634,下降,12.820512820512823,33.65,74.62,40.970000000000006,121.75334323922738,2.6867543859649126,上升,7.17,7.34,0.16999999999999993,2.3709902370990226,0.012280701754385955,上升,6.267029972752043,20260115,20260210,7.8,海洋王
300645.SZ,平衡型,3.5,2.5,-1.0,-28.57142857142857,-0.055614035087719435,下降,12.019230769230768,61.24,75.05,13.809999999999995,22.550620509470924,0.3545263157894735,上升,19.62,19.84,0.21999999999999886,1.1213047910295557,0.010280701754385939,上升,4.8387096774193585,20260115,20260210,20.8,正元智慧
300270.SZ,平衡型,2.0999999999999996,1.5,-0.5999999999999996,-28.57142857142856,-0.0363157894736842,下降,11.71875,47.4,71.28,23.880000000000003,50.37974683544304,0.25898245614035104,上升,12.3,12.03,-0.27000000000000135,-2.195121951219523,-0.020157894736842097,下降,6.400665004156288,20260115,20260210,12.8,中威电子
603836.SH,平衡型,2.200000000000001,1.5999999999999996,-0.6000000000000014,-27.272727272727327,-0.024912280701754375,下降,10.526315789473681,54.47,88.6,34.129999999999995,62.65834404259225,0.3392982456140349,上升,14.24,14.34,0.09999999999999964,0.7022471910112335,0.003912280701754368,上升,5.997210599721056,20260115,20260210,15.2,海程邦达
603779.SH,平衡型,1.1000000000000005,0.7999999999999998,-0.3000000000000007,-27.272727272727327,-0.021403508771929872,下降,11.111111111111107,40.71,79.74,39.029999999999994,95.87324981577007,1.51259649122807,上升,6.74,6.8,0.05999999999999961,0.8902077151335253,0.0040877192982456,上升,5.882352941176476,20260115,20260210,7.2,威龙股份
605186.SH,平衡型,4.399999999999999,3.1999999999999993,-1.1999999999999993,-27.272727272727266,-0.03929824561403505,下降,13.79310344827586,53.59,86.96,33.36999999999999,62.269080052248526,1.1332105263157892,上升,21.75,21.96,0.21000000000000085,0.9655172413793143,0.012210526315789486,上升,5.646630236794164,20260115,20260210,23.2,健麾信息
000892.SZ,平衡型,2.2,1.6000000000000005,-0.5999999999999996,-27.272727272727256,-0.0340350877192982,下降,18.181818181818183,26.96,97.21,70.25,260.57121661721067,1.2118245614035088,上升,8.54,7.87,-0.669999999999999,-7.8454332552693105,-0.036666666666666674,下降,11.817026683608647,20260115,20260210,8.8,欢瑞世纪
600992.SH,平衡型,2.1999999999999993,1.6000000000000014,-0.5999999999999979,-27.27272727272718,-0.0396491228070174,下降,10.81081081081082,36.19,90.72,54.53,150.67698259187623,3.251649122807017,上升,13.93,14.2,0.2699999999999996,1.9382627422828396,0.014333333333333304,上升,4.225352112676067,20260115,20260210,14.8,贵绳股份
688272.SH,平衡型,6.0000000000000036,4.399999999999999,-1.600000000000005,-26.666666666666732,-0.09333333333333357,下降,13.414634146341461,43.33,85.62,42.290000000000006,97.59981537041313,2.249052631578947,上升,30.59,30.58,-0.010000000000001563,-0.03269042170644512,-0.0005438596491228422,下降,7.259646827992149,20260115,20260210,32.8,富吉瑞
600692.SH,平衡型,1.5,1.0999999999999996,-0.40000000000000036,-26.66666666666669,-0.03140350877192985,下降,13.580246913580243,45.58,86.65,41.07000000000001,90.10530934620449,2.1263508771929827,上升,7.37,7.67,0.2999999999999998,4.070556309362277,0.019999999999999993,上升,5.606258148631026,20260115,20260210,8.1,亚通股份
002735.SZ,平衡型,3.0,2.1999999999999993,-0.8000000000000007,-26.66666666666669,-0.021929824561403567,下降,11.398963730569944,37.14,56.49,19.35,52.10016155088854,2.5013508771929827,上升,21.01,18.0,-3.0100000000000016,-14.326511185149934,-0.18721052631578952,下降,7.222222222222226,20260115,20260210,19.3,王子新材
603739.SH,平衡型,3.8000000000000007,2.799999999999999,-1.0000000000000018,-26.315789473684255,-0.05192982456140369,下降,16.0919540229885,51.86,75.89,24.03,46.336290011569616,0.4263508771929824,上升,15.88,15.7,-0.1800000000000015,-1.1335012594458531,-0.010684210526315826,下降,10.828025477707003,20260115,20260210,17.4,蔚蓝生物
603336.SH,平衡型,1.9000000000000004,1.4000000000000004,-0.5,-26.315789473684205,-0.03017543859649121,下降,14.141414141414144,10.12,65.54,55.42000000000001,547.6284584980239,2.044350877192983,上升,9.06,9.27,0.20999999999999908,2.3178807947019764,0.014473684210526286,上升,6.796116504854377,20260115,20260210,9.9,宏辉果蔬
002062.SZ,平衡型,1.8999999999999986,1.4000000000000004,-0.4999999999999982,-26.315789473684138,-0.020175438596491155,下降,13.461538461538463,10.77,71.04,60.27000000000001,559.6100278551532,0.4823333333333333,上升,9.45,9.78,0.33000000000000007,3.492063492063493,0.02138596491228069,上升,6.3394683026584975,20260115,20260210,10.4,宏润建设
300796.SZ,平衡型,2.3000000000000007,1.6999999999999993,-0.6000000000000014,-26.086956521739186,-0.03368421052631594,下降,16.831683168316825,46.97,81.78,34.81,74.11113476687248,0.2990350877192982,上升,9.16,9.43,0.2699999999999996,2.9475982532751046,0.013491228070175455,上升,7.104984093319193,20260115,20260210,10.1,贝斯美
001358.SZ,平衡型,5.400000000000002,4.0,-1.4000000000000021,-25.92592592592596,-0.08666666666666682,下降,13.333333333333334,48.21,95.47,47.26,98.02945447002696,0.4930526315789472,上升,27.03,28.26,1.2300000000000004,4.550499445061044,0.07452631578947363,上升,6.157112526539272,20260115,20260210,30.0,兴欣新材
301259.SZ,平衡型,4.800000000000004,3.6000000000000014,-1.2000000000000028,-25.00000000000004,-0.04421052631578968,下降,9.890109890109894,36.86,63.35,26.490000000000002,71.8665219750407,0.21298245614035108,上升,35.18,34.49,-0.6899999999999977,-1.9613416714042005,-0.0502280701754386,下降,5.537837054218604,20260115,20260210,36.4,艾布鲁
002591.SZ,平衡型,0.7999999999999998,0.5999999999999996,-0.20000000000000018,-25.00000000000003,-0.02596491228070176,下降,7.499999999999996,39.02,77.16,38.13999999999999,97.74474628395691,0.6943333333333334,上升,7.18,7.78,0.6000000000000005,8.356545961002794,0.027824561403508773,上升,2.8277634961439557,20260115,20260210,8.0,恒大高新
603268.SH,平衡型,16.80000000000001,12.600000000000009,-4.200000000000003,-25.0,-0.22736842105263086,下降,13.375796178343958,25.75,77.26,51.510000000000005,200.03883495145632,1.3433157894736847,上升,89.1,86.43,-2.6699999999999875,-2.9966329966329828,-0.15759649122806993,下降,8.989934050676842,20260115,20260210,94.2,*ST松发
300314.SZ,平衡型,2.0,1.5,-0.5,-25.0,-0.03754385964912279,下降,10.344827586206897,71.89,96.15,24.260000000000005,33.74600083460844,1.0855438596491231,上升,13.52,14.08,0.5600000000000005,4.14201183431953,0.024561403508771916,上升,2.982954545454545,20260115,20260210,14.5,戴维医疗
002343.SZ,平衡型,2.0,1.5,-0.5,-25.0,-0.06052631578947368,下降,17.647058823529413,58.56,81.7,23.14,39.51502732240437,1.069280701754386,上升,7.56,7.85,0.29000000000000004,3.8359788359788363,0.004140350877192997,上升,8.280254777070068,20260115,20260210,8.5,慈文传媒
605122.SH,平衡型,2.4000000000000004,1.8000000000000007,-0.5999999999999996,-24.999999999999982,-0.022807017543859626,下降,12.500000000000005,45.92,83.18,37.260000000000005,81.14111498257842,2.0654561403508773,上升,13.23,13.42,0.1899999999999995,1.4361300075585752,0.012736842105263158,上升,7.302533532041731,20260115,20260210,14.4,四方新材
300678.SZ,平衡型,7.199999999999996,5.400000000000002,-1.7999999999999936,-24.999999999999925,-0.11894736842105218,下降,14.516129032258068,48.67,71.06,22.39,46.00369837682351,0.8488947368421051,上升,35.34,33.93,-1.4100000000000037,-3.98981324278439,-0.09029824561403511,下降,9.637488947833784,20260115,20260210,37.2,中科信息
600872.SH,平衡型,3.1999999999999993,2.400000000000002,-0.7999999999999972,-24.99999999999992,-0.045614035087719135,下降,12.244897959183684,62.06,77.66,15.599999999999994,25.13696422816628,1.3402631578947368,上升,19.02,19.06,0.03999999999999915,0.21030494216613643,0.0003684210526315056,上升,2.833158447009458,20260115,20260210,19.6,中炬高新
300612.SZ,平衡型,2.900000000000002,2.1999999999999993,-0.7000000000000028,-24.13793103448284,-0.1442105263157895,下降,10.091743119266052,9.95,88.43,78.48,788.7437185929649,4.038473684210526,上升,22.17,20.72,-1.4500000000000028,-6.540369869192615,-0.06563157894736846,下降,5.212355212355221,20260115,20260210,21.8,宣亚国际
